Temperature,x-acc,y-acc,z-acc,Pressure,Load,Flow,,,Nitrogen,,,Frequency,,,Failure Alert,Diagnostic Code
160,177,152,170,175,154,-1,1,-1,-1,1,-1,1,-1,-1,1,5
134,127,166,153,107,90,-1,-1,1,-1,-1,1,-1,-1,1,1,4
198,170,173,163,186,166,-1,1,-1,-1,1,-1,1,-1,-1,1,3
238,249,170,136,132,225,-1,1,-1,-1,1,-1,1,-1,-1,1,3
221,136,217,247,245,199,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
149,240,206,229,174,148,-1,1,-1,-1,1,-1,1,-1,-1,1,5
174,249,184,196,179,171,-1,1,-1,-1,1,-1,1,-1,-1,1,5
128,191,115,165,87,134,-1,-1,1,-1,-1,1,-1,-1,1,1,4
220,175,236,189,220,239,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
242,278,218,242,233,263,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
184,205,182,210,188,212,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
193,208,218,156,185,177,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
90,123,114,106,83,153,-1,-1,1,-1,-1,1,-1,-1,1,1,4
231,202,158,164,187,172,-1,1,-1,-1,1,-1,1,-1,-1,1,3
115,100,73,275,296,149,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
259,219,212,224,255,148,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
240,230,219,213,210,224,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
151,175,63,151,88,139,-1,1,-1,-1,-1,1,-1,-1,1,1,4
211,197,200,260,213,185,-1,1,-1,-1,1,-1,1,-1,-1,-1,0
231,252,154,203,202,222,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
106,156,104,169,130,170,-1,-1,1,-1,-1,1,-1,-1,1,1,4
233,190,179,204,223,222,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
268,237,147,175,299,220,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
245,198,276,234,285,207,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
263,217,228,188,276,268,-1,1,-1,-1,1,-1,1,-1,-1,-1,0
264,315,269,164,163,337,-1,1,-1,-1,1,-1,1,-1,-1,1,3
218,203,203,172,246,177,-1,1,-1,-1,1,-1,1,-1,-1,1,5
207,289,264,177,196,236,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
278,199,151,147,237,249,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
251,184,138,150,198,186,-1,1,-1,-1,1,-1,1,-1,-1,1,5
233,168,221,208,229,244,-1,1,-1,-1,1,-1,1,-1,-1,1,5
212,248,184,174,163,180,-1,1,-1,-1,1,-1,1,-1,-1,1,3
130,212,215,182,113,138,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
186,211,225,203,214,238,-1,1,-1,-1,1,-1,1,-1,-1,1,5
207,170,204,285,215,184,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
224,205,175,230,227,219,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
188,203,181,238,183,197,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
137,204,223,241,141,177,-1,1,-1,-1,1,-1,1,-1,-1,1,5
269,155,155,143,164,210,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
231,149,182,156,102,210,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
170,264,185,245,160,212,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
62,206,155,236,239,89,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
223,154,260,225,246,268,-1,1,-1,-1,1,-1,1,-1,-1,1,5
184,212,237,226,181,193,-1,1,-1,-1,1,-1,1,-1,-1,1,5
167,151,155,150,163,177,-1,1,-1,-1,1,-1,1,-1,-1,1,5
140,233,170,296,160,206,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
179,215,174,198,187,183,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
263,164,216,168,182,219,-1,1,-1,-1,1,-1,-1,1,-1,1,5
219,179,179,212,179,226,-1,1,-1,-1,1,-1,1,-1,-1,1,5
134,96,153,155,172,203,-1,1,-1,-1,1,-1,1,-1,-1,1,3
182,163,215,228,218,220,-1,1,-1,-1,1,-1,1,-1,-1,1,5
201,194,174,220,201,207,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
205,169,128,170,210,174,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
198,127,190,203,176,257,-1,1,-1,-1,1,-1,1,-1,-1,1,5
154,133,128,167,158,126,-1,-1,1,-1,-1,1,-1,-1,1,1,4
160,211,128,147,189,165,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
146,127,163,234,163,126,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
293,220,226,183,319,240,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
204,145,167,170,195,196,-1,1,-1,-1,1,-1,1,-1,-1,1,5
195,239,220,111,152,207,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
173,236,130,183,171,158,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
184,216,181,142,171,190,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
154,128,131,163,122,138,-1,-1,1,-1,-1,1,-1,-1,1,1,4
204,221,155,182,214,190,-1,1,-1,-1,1,-1,1,-1,-1,1,5
218,278,271,200,194,256,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
88,136,128,126,128,147,-1,-1,1,-1,-1,1,-1,-1,1,1,4
152,218,235,262,169,195,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
236,225,184,209,254,210,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
184,236,175,187,218,145,-1,1,-1,-1,1,-1,1,-1,-1,1,5
106,193,208,197,180,159,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
236,194,142,184,221,201,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
130,198,213,213,145,167,-1,1,-1,-1,1,-1,-1,1,-1,1,5
267,215,216,168,227,220,-1,1,-1,-1,1,-1,1,-1,-1,1,5
220,249,261,214,211,230,-1,1,-1,-1,1,-1,1,-1,-1,1,5
130,219,221,221,200,163,-1,1,-1,-1,1,-1,1,-1,-1,1,5
233,205,266,228,192,217,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
160,169,164,208,186,133,-1,1,-1,-1,1,-1,1,-1,-1,1,3
280,254,270,238,297,254,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
235,188,227,190,218,241,-1,1,-1,-1,1,-1,1,-1,-1,1,5
219,201,187,228,221,173,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
196,171,156,167,197,142,-1,1,-1,-1,1,-1,1,-1,-1,1,3
206,209,195,191,199,129,-1,1,-1,-1,1,-1,1,-1,-1,1,3
213,208,213,216,230,189,-1,1,-1,-1,1,-1,1,-1,-1,1,5
115,111,159,120,144,124,-1,-1,1,-1,-1,1,-1,-1,1,1,4
231,208,231,231,211,207,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
165,145,198,187,152,221,-1,1,-1,-1,1,-1,1,-1,-1,1,5
284,245,254,232,295,288,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
217,152,181,188,172,220,-1,1,-1,-1,1,-1,1,-1,-1,1,5
116,121,120,106,128,137,-1,-1,1,-1,-1,1,-1,-1,1,1,4
251,269,323,259,270,231,-1,1,-1,-1,1,-1,1,-1,-1,-1,2
136,143,139,205,202,103,-1,1,-1,1,-1,-1,1,-1,-1,1,3
231,166,259,221,231,191,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
157,246,159,166,162,241,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
132,149,102,125,85,163,-1,-1,1,-1,-1,1,-1,-1,1,1,4
172,117,162,207,178,111,-1,-1,1,-1,-1,1,-1,-1,1,1,4
205,189,191,145,67,134,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
130,183,184,176,199,125,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
232,227,368,302,303,262,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
156,158,80,146,79,123,-1,1,-1,-1,1,-1,-1,-1,1,1,4
119,122,162,165,161,132,-1,-1,1,-1,-1,1,-1,-1,1,1,4
146,98,149,94,143,89,-1,-1,1,-1,-1,1,-1,-1,1,1,4
207,238,201,209,205,209,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
148,155,88,235,171,188,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
80,139,120,126,110,158,-1,-1,1,-1,-1,1,-1,-1,1,1,4
135,186,195,178,152,181,-1,1,-1,-1,1,-1,1,-1,-1,1,3
102,170,155,181,169,157,-1,-1,1,-1,-1,1,-1,-1,1,1,4
182,180,244,232,185,189,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
153,194,191,153,157,158,-1,1,-1,-1,1,-1,1,-1,-1,1,3
145,251,171,283,188,179,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
183,130,137,116,183,228,-1,1,-1,-1,1,-1,1,-1,-1,1,3
204,236,198,237,232,207,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
112,119,129,119,116,111,-1,-1,1,-1,-1,1,-1,-1,1,1,4
180,220,223,119,129,161,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
229,295,250,234,251,262,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
302,210,239,266,267,159,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
242,176,256,233,260,139,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
178,125,150,204,127,215,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
217,181,137,206,193,168,-1,1,-1,-1,1,-1,1,-1,-1,1,5
85,176,166,242,141,145,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
241,149,289,195,239,285,-1,1,-1,-1,1,-1,1,-1,-1,1,5
258,143,129,135,146,224,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
259,260,238,228,259,225,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
208,223,251,237,205,200,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
75,93,132,95,98,114,-1,-1,1,-1,-1,1,-1,-1,1,1,4
180,173,258,220,175,248,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
250,195,240,215,269,240,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
173,216,79,162,202,88,-1,1,-1,-1,1,-1,1,-1,-1,1,5
130,121,106,128,131,131,-1,-1,1,-1,-1,1,-1,-1,1,1,4
98,149,93,160,129,171,-1,-1,1,-1,-1,1,-1,-1,1,1,4
196,212,252,166,203,257,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
103,192,220,188,193,135,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
229,138,173,124,199,260,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
108,116,210,160,143,159,-1,1,-1,-1,1,-1,1,-1,-1,1,3
47,197,172,191,277,40,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
207,230,189,147,226,240,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
183,177,169,165,144,169,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
85,167,143,135,76,123,-1,-1,1,-1,-1,1,-1,-1,1,1,4
216,226,141,136,204,201,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
140,133,94,66,71,91,-1,-1,1,-1,-1,1,-1,-1,1,1,4
202,293,247,311,227,266,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
247,226,268,224,223,224,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
191,214,195,136,132,212,-1,1,-1,-1,1,-1,1,-1,-1,1,3
195,212,237,178,198,223,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
166,195,230,236,165,212,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
247,208,257,216,225,246,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
128,205,191,194,197,105,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
240,242,182,169,173,164,-1,1,-1,-1,1,-1,1,-1,-1,1,3
226,185,143,208,232,237,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
262,234,179,219,233,222,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
181,202,71,212,213,157,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
168,235,312,325,171,215,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
175,168,202,163,234,187,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
197,244,248,261,200,210,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
135,134,142,204,184,122,-1,1,-1,-1,1,-1,1,-1,-1,1,3
136,180,193,141,157,116,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
165,181,219,236,155,186,-1,1,-1,-1,1,-1,1,-1,-1,1,5
206,287,226,196,169,160,-1,1,-1,1,-1,-1,-1,1,-1,1,3
235,192,149,163,244,142,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
251,256,235,207,192,261,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
114,164,220,192,230,187,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
111,171,84,151,99,151,-1,-1,1,-1,-1,1,-1,-1,1,1,4
222,167,130,167,144,182,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
178,200,148,170,155,216,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
234,257,224,246,195,248,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
158,232,227,213,160,192,-1,1,-1,-1,1,-1,1,-1,-1,1,5
127,115,123,271,111,206,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
129,115,129,137,165,207,-1,1,-1,-1,1,-1,1,-1,-1,1,3
237,217,241,221,221,242,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
212,262,155,238,223,202,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
205,190,173,161,184,182,-1,1,-1,-1,1,-1,1,-1,-1,1,3
223,187,218,215,186,234,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
189,168,103,147,189,183,-1,1,-1,-1,1,-1,1,-1,-1,1,5
124,136,167,124,142,125,-1,-1,1,-1,-1,1,-1,-1,1,1,4
239,211,180,198,250,199,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
150,103,202,155,177,172,-1,1,-1,-1,1,-1,1,-1,-1,1,3
230,188,239,209,223,179,-1,1,-1,-1,1,-1,1,-1,-1,-1,0
211,141,195,154,125,218,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
156,198,155,180,274,67,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
157,81,178,107,132,41,-1,-1,1,-1,-1,1,-1,-1,1,1,4
116,193,180,185,204,90,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
187,214,136,146,212,183,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
278,179,212,195,256,269,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
243,205,285,235,247,275,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
120,167,85,217,194,156,-1,1,-1,-1,1,-1,1,-1,-1,1,3
173,186,162,212,201,178,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
163,217,258,185,185,199,-1,1,-1,-1,1,-1,1,-1,-1,1,3
237,231,244,237,240,256,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
183,182,201,171,174,197,-1,1,-1,-1,1,-1,1,-1,-1,1,5
235,246,188,189,256,225,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
105,140,100,151,78,143,-1,1,-1,-1,1,-1,1,-1,-1,1,4
84,256,219,174,249,147,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
91,94,101,49,114,109,-1,-1,1,-1,-1,1,-1,-1,1,1,4
103,94,98,80,115,116,-1,-1,1,-1,-1,1,-1,-1,1,1,4
145,143,98,129,98,145,-1,-1,1,-1,-1,1,-1,-1,1,1,4
268,240,269,203,265,191,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
114,126,145,131,115,143,-1,-1,1,-1,-1,1,-1,-1,1,1,4
268,243,279,246,284,257,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
318,212,205,147,306,243,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
157,206,227,186,177,187,-1,1,-1,-1,1,-1,1,-1,-1,1,5
183,199,227,202,181,202,-1,1,-1,-1,1,-1,1,-1,-1,1,5
202,215,87,271,216,126,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
154,216,196,126,165,113,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
168,173,228,271,147,205,-1,1,-1,-1,1,-1,1,-1,-1,-1,2
111,106,108,129,131,128,-1,-1,1,-1,-1,1,-1,-1,1,1,4
230,248,215,137,120,257,-1,1,-1,-1,1,-1,1,-1,-1,1,3
103,97,118,67,106,94,-1,-1,1,-1,-1,1,-1,-1,1,1,4
132,171,126,238,166,168,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
121,139,88,135,123,138,-1,-1,1,-1,-1,1,-1,-1,1,1,4
173,94,131,233,126,218,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
160,146,130,212,175,153,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
286,211,183,168,227,250,-1,1,-1,-1,1,-1,1,-1,-1,1,5
71,168,197,210,247,90,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
84,186,210,227,186,175,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
172,149,136,164,247,180,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
183,152,141,139,161,262,-1,1,-1,-1,1,-1,1,-1,-1,1,3
180,196,189,197,221,205,-1,1,-1,-1,1,-1,1,-1,-1,1,5
167,246,102,203,172,134,-1,1,-1,-1,1,-1,1,-1,-1,1,5
148,260,116,170,202,121,-1,1,-1,1,-1,-1,1,-1,-1,1,5
225,177,140,247,207,206,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
177,260,231,188,173,244,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
127,231,202,215,180,139,-1,1,-1,-1,1,-1,1,-1,-1,1,3
156,89,155,95,122,102,-1,-1,1,-1,-1,1,-1,-1,1,1,4
207,178,216,180,212,239,-1,1,-1,-1,1,-1,1,-1,-1,1,5
163,125,187,180,210,109,-1,1,-1,-1,1,-1,1,-1,-1,1,3
103,218,217,190,53,166,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
137,245,215,131,216,35,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
230,291,262,254,293,227,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
137,245,227,295,91,248,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
240,218,252,241,268,228,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
210,150,148,184,138,243,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
186,218,235,232,187,188,-1,1,-1,-1,1,-1,1,-1,-1,1,5
252,262,243,242,245,270,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
227,214,155,199,237,146,-1,1,-1,-1,1,-1,-1,1,-1,-1,0
216,195,162,143,103,203,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
86,100,116,202,183,158,-1,1,-1,-1,1,-1,1,-1,-1,1,3
268,229,210,212,267,246,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
291,217,209,165,259,249,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
164,200,118,216,197,202,-1,1,-1,-1,1,-1,1,-1,-1,1,3
225,189,137,146,188,216,-1,1,-1,-1,1,-1,1,-1,-1,1,5
197,219,205,154,204,180,-1,1,-1,-1,1,-1,1,-1,-1,1,5
135,189,244,160,134,216,-1,1,-1,-1,1,-1,1,-1,-1,1,3
276,135,146,116,197,247,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
100,130,146,118,123,150,-1,-1,1,-1,-1,1,-1,-1,1,1,4
233,147,278,194,222,253,-1,1,-1,-1,1,-1,1,-1,-1,1,5
111,120,115,204,187,183,-1,1,-1,-1,1,-1,1,-1,-1,1,3
193,217,244,178,187,201,-1,1,-1,-1,1,-1,1,-1,-1,1,5
214,255,270,278,268,249,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
190,225,191,158,186,244,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
154,217,138,212,201,137,-1,1,-1,-1,1,-1,1,-1,-1,1,5
214,207,193,167,184,257,-1,1,-1,-1,1,-1,1,-1,-1,1,3
234,154,177,156,148,220,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
151,215,225,174,162,176,-1,1,-1,-1,1,-1,1,-1,-1,1,5
161,204,180,208,108,169,-1,1,-1,-1,1,-1,1,-1,-1,1,5
170,107,116,216,153,191,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
96,206,177,205,130,192,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
169,232,231,198,167,223,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
239,300,379,296,292,249,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
148,225,245,178,172,216,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
139,118,93,102,151,133,-1,-1,1,-1,-1,1,-1,-1,1,1,4
149,107,128,88,100,116,-1,-1,1,-1,-1,1,-1,-1,1,1,4
199,230,185,235,218,199,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
223,254,119,224,224,150,-1,1,-1,1,-1,-1,1,-1,-1,-1,0
313,267,138,131,336,207,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
212,268,346,325,221,278,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
136,166,155,197,174,167,-1,1,-1,-1,1,-1,1,-1,-1,1,3
263,264,251,202,242,203,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
190,218,305,284,171,253,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
207,211,214,181,196,171,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
264,199,189,223,273,136,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
146,123,75,41,48,88,-1,-1,1,-1,-1,1,-1,-1,1,1,4
161,202,201,168,42,184,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
243,192,222,176,157,236,-1,1,-1,-1,1,-1,1,-1,-1,1,5
240,174,200,158,230,176,-1,1,-1,-1,1,-1,1,-1,-1,1,3
134,41,124,12,113,63,-1,-1,1,-1,-1,1,-1,-1,1,1,4
186,207,103,179,143,159,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
133,144,130,155,161,161,-1,-1,1,-1,-1,1,-1,-1,1,1,4
262,195,225,188,216,258,-1,1,-1,-1,1,-1,1,-1,-1,1,5
104,129,109,103,141,98,-1,-1,1,-1,-1,1,-1,-1,1,1,4
239,221,200,209,246,239,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
257,160,272,210,158,257,-1,1,-1,-1,1,-1,1,-1,-1,1,5
185,222,222,228,172,242,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
80,85,177,198,150,131,-1,1,-1,-1,1,-1,1,-1,-1,1,3
160,158,145,172,168,271,-1,1,-1,-1,1,-1,1,-1,-1,1,3
244,183,303,237,227,272,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
243,201,90,237,253,142,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
210,221,216,235,205,219,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
123,165,192,186,156,150,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
179,295,237,294,242,184,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
125,130,154,120,93,88,-1,-1,1,-1,-1,1,-1,-1,1,1,4
245,254,178,139,206,171,-1,1,-1,-1,1,-1,1,-1,-1,1,5
178,174,124,180,184,181,-1,1,-1,-1,1,-1,1,-1,-1,1,3
221,198,207,227,235,214,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
248,266,189,236,227,258,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
93,118,139,103,90,114,-1,-1,1,-1,-1,1,-1,-1,1,1,4
280,284,160,192,267,252,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
243,194,235,207,194,223,-1,1,-1,-1,1,-1,1,-1,-1,1,5
120,116,227,158,163,149,-1,1,-1,-1,1,-1,1,-1,-1,1,3
87,113,117,129,128,190,-1,-1,1,-1,-1,1,-1,-1,1,1,4
256,303,309,274,286,247,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
144,153,128,185,161,157,-1,-1,1,-1,-1,1,-1,-1,1,1,4
204,182,199,128,176,176,-1,1,-1,-1,1,-1,1,-1,-1,1,3
101,155,89,215,163,161,-1,1,-1,-1,1,-1,1,-1,-1,1,3
273,209,115,223,249,132,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
81,141,158,258,220,169,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
107,174,158,136,115,134,-1,-1,1,-1,-1,1,-1,-1,1,1,4
169,184,196,212,201,161,-1,1,-1,-1,1,-1,1,-1,-1,-1,0
290,227,260,184,273,218,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
119,148,133,159,118,124,-1,-1,1,-1,-1,1,-1,-1,1,1,4
171,169,191,168,121,130,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
198,190,224,239,179,191,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
203,208,190,242,235,197,-1,1,-1,-1,1,-1,1,-1,-1,1,5
140,235,235,200,138,205,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
194,263,233,265,184,251,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
239,241,242,163,185,203,-1,1,-1,-1,1,-1,1,-1,-1,1,3
90,142,110,128,109,152,-1,-1,1,-1,-1,1,-1,-1,1,1,4
177,280,241,309,205,218,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
171,146,195,219,156,155,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
139,184,245,181,195,198,-1,1,-1,-1,1,-1,1,-1,-1,1,5
135,230,212,309,100,217,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
190,213,215,211,180,195,-1,1,-1,-1,1,-1,1,-1,-1,1,5
128,244,291,120,110,103,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
174,223,232,145,113,216,-1,1,-1,-1,1,-1,1,-1,-1,1,3
177,242,250,264,155,221,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
152,157,194,254,124,193,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
106,187,194,202,253,94,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
174,221,114,156,180,120,-1,1,-1,-1,1,-1,1,-1,-1,1,5
162,108,149,103,133,84,-1,-1,1,-1,-1,1,-1,-1,1,1,4
122,118,166,137,167,127,-1,1,-1,-1,1,-1,-1,-1,1,1,4
115,127,141,142,108,135,-1,-1,1,-1,-1,1,-1,-1,1,1,4
213,238,151,114,174,110,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
105,294,243,260,180,117,-1,1,-1,-1,1,-1,1,-1,-1,1,5
155,245,258,302,187,218,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
160,229,161,162,140,184,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
253,234,214,217,262,222,-1,1,-1,1,-1,-1,-1,1,-1,-1,2
280,183,189,95,176,255,-1,1,-1,-1,1,-1,1,-1,-1,1,3
128,197,229,229,160,160,-1,1,-1,-1,1,-1,1,-1,-1,1,3
206,216,237,175,192,250,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
241,181,211,210,232,234,-1,1,-1,-1,1,-1,1,-1,-1,1,5
353,241,280,146,318,279,-1,1,-1,-1,1,-1,-1,1,-1,-1,2
136,137,76,249,224,163,-1,1,-1,-1,1,-1,1,-1,-1,1,3
181,205,229,204,179,217,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
187,233,190,243,185,216,-1,1,-1,1,-1,-1,-1,1,-1,-1,0
146,96,18,162,201,237,-1,1,-1,-1,1,-1,1,-1,-1,1,3
